Time (s),Accelerometer (V),LED Sensor (V),Voice Coil Voltage (V),Voice Coil Current (V)
0.525,3.564096,1.105621,0.619382121,10.630059
0.53,3.56442,1.105946,0.620680488,10.630059
0.535,3.559227,1.10692,0.619057529,10.630059
0.54,3.557279,1.10692,0.620355897,10.630059
0.545,3.56507,1.105946,0.620031305,10.630059
0.55,3.560525,1.10627,0.619057529,10.630059
0.555,3.567666,1.10692,0.621329672,10.630059
0.56,3.558902,1.107569,0.619057529,10.630059
0.565,3.572211,1.10692,0.620031305,10.630059
0.57,3.569614,1.10627,0.620031305,10.630059
0.575,3.564745,1.10627,0.619057529,10.630059
0.58,3.562797,1.10692,0.62100508,10.630059
0.585,3.569614,1.10627,0.618732937,10.630059
0.59,3.56442,1.106595,0.620031305,10.630059
0.595,3.546892,1.10627,0.620031305,10.630059
0.6,3.566043,1.106595,0.619057529,10.630059
0.605,3.568965,1.10692,0.620680488,10.630059
0.61,3.55663,1.107244,0.618732937,10.630059
0.615,3.573184,1.10692,0.620355897,10.630059
0.62,3.553384,1.107244,0.620355897,10.630059
0.625,3.563122,1.10627,0.619057529,10.630059
0.63,3.560201,1.10627,0.620680488,10.630059
0.635,3.573834,1.106595,0.618408345,10.630059
0.64,3.571561,1.106595,0.620355897,10.630059
0.645,3.567342,1.106595,0.619706713,10.630059
0.65,3.56085,1.10692,0.618408345,10.630059
0.655,3.568315,1.10627,0.62100508,10.630059
0.66,3.565394,1.10692,0.618732937,10.630059
0.665,3.566043,1.106595,0.619706713,10.630059
0.67,3.561499,1.10627,0.619706713,10.630059
0.675,3.563122,1.107244,0.619057529,10.630059
0.68,3.559551,1.107244,0.620680488,10.630059
0.685,3.55663,1.106595,0.618732937,10.630059
0.69,3.56864,1.105946,0.619706713,10.630059
0.695,3.563447,1.106595,0.620031305,10.630059
0.7,3.559551,1.107569,0.619057529,10.630059
0.705,3.56442,1.107569,0.62100508,10.630059
0.71,3.563122,1.10692,0.619057529,10.630059
0.715,3.561174,1.105946,0.620031305,10.630059
0.72,3.559876,1.105946,0.620031305,10.630059
0.725,3.570263,1.107569,0.619057529,10.630059
0.73,3.553059,1.106595,0.62100508,10.630059
0.735,3.564096,1.106595,0.618408345,10.630059
0.74,3.567666,1.106595,0.620031305,10.630059
0.745,3.56507,1.106595,0.619706713,10.630059
0.75,3.568315,1.107244,0.619057529,10.630059
0.755,3.555981,1.105621,0.620680488,10.630059
0.76,3.56864,1.10627,0.618732937,10.630059
0.765,3.565394,1.10627,0.619706713,10.630059
0.77,3.56442,1.107244,0.619706713,10.630059
0.775,3.56864,1.106595,0.619057529,10.630059
0.78,3.567342,1.10627,0.620355897,10.630059
0.785,3.564096,1.10692,0.618732937,10.630059
0.79,3.562797,1.106595,0.620355897,10.630059
0.795,3.566368,1.107244,0.619706713,10.630059
0.8,3.559551,1.107244,0.618732937,10.630059
0.805,3.572535,1.107569,0.620355897,10.630059
0.81,3.558253,1.10627,0.618408345,10.630059
0.815,3.557604,1.10692,0.620031305,10.630059
0.82,3.562148,1.10627,0.619706713,10.630059
0.825,3.561174,1.10627,0.618732937,10.630059
0.83,3.555332,1.10627,0.62100508,10.630059
0.835,3.555981,1.105621,0.618732937,10.630059
0.84,3.560201,1.10627,0.619706713,10.630059
0.845,3.560201,1.106595,0.619706713,10.630059
0.85,3.567991,1.107244,0.618732937,10.630059
0.855,3.567666,1.107893,0.620355897,10.630059
0.86,3.561174,1.107244,0.618408345,10.630059
0.865,3.557604,1.10627,0.620031305,10.630059
0.87,3.559551,1.107569,0.620031305,10.630059
0.875,3.556305,1.106595,0.619382121,10.630059
0.88,3.562148,1.106595,0.620680488,10.630059
0.885,3.557928,1.105946,0.618408345,10.630059
0.89,3.574807,1.106595,0.619706713,10.630059
0.895,3.551761,1.107244,0.619382121,10.630059
0.9,3.56507,1.10627,0.618732937,10.630059
0.905,3.558578,1.107244,0.620680488,10.630059
0.91,3.555332,1.10627,0.618408345,10.630059
0.915,3.566693,1.10692,0.620031305,10.630059
0.92,3.56507,1.10627,0.619382121,10.630059
0.925,3.557928,1.10692,0.618732937,10.630059
0.93,3.560201,1.105946,0.620355897,10.630059
0.935,3.563447,1.106595,0.618732937,10.630059
0.94,3.548191,1.10692,0.620031305,10.630059
0.945,3.553384,1.106595,0.619706713,10.630059
0.95,3.564096,1.107893,0.618732937,10.630059
0.955,3.56085,1.107244,0.62100508,10.630059
0.96,3.563771,1.107244,0.618732937,10.630059
0.965,3.556955,1.106595,0.619382121,10.630059
0.97,3.569289,1.10692,0.619382121,10.630059
0.975,3.569938,1.10692,0.618732937,10.630059
0.98,3.558253,1.104972,0.620355897,10.630059
0.985,3.565394,1.10627,0.618083753,10.630059
0.99,3.561824,1.10692,0.619382121,10.630059
0.995,3.561174,1.106595,0.619706713,10.630059
1,3.562473,1.107569,0.618408345,10.630059
